sample_id,sample_bucket,content_id,source_id,source_title,content_type,user_id,user_name,content_text,created_at,like_count,received_reply_count,topic_label,stance_target,stance_label,emotion_label,discourse_labels,risk_labels,intensity,confidence,need_review,annotation_reason,split
S1122,random,bilibili_comment:276166622464,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:3494379568237310,账号已注销,确实，去过一次然后吃不起,2025-09-15T21:57:46+08:00,1,0,price_value,xibei,question,disappointed,personal_experience,low_risk_discussion,2,0.9,false,个人经历表达西贝贵，失望情绪，无攻击。,train
S1454,random,bilibili_comment:275053611697,bilibili_video:115213655414090,罗永浩再停战，西贝自杀式公关，预制菜到底怎么算？,reply,bilibili:611570,雨伤,[doge]争赢了就师出有名，名正言顺,2025-09-19T08:44:13+08:00,1,0,meme_offtopic,unclear,neutral,neutral,meme;sarcasm,low_risk_discussion,1,0.8,false,简短玩梗，带有反讽意味。,train
S0137,top_liked,bilibili_comment:274485791553,bilibili_video:115190486012634,西贝创始人贾国龙：预制菜是未来的大趋势，我们是不一般的预制菜#西贝 #预制菜 #罗永浩 #贾国龙,comment,bilibili:33926895,me是漫天,你这视频发给罗永浩，他能给你20万吧,2025-09-13T01:15:13+08:00,695,6,meme_offtopic,unclear,neutral,sarcastic,sarcasm;meme,low_risk_discussion,2,0.9,false,玩梗说视频能向罗永浩换钱,train
S1187,random,bilibili_comment:274572565969,bilibili_video:115213655414090,罗永浩再停战，西贝自杀式公关，预制菜到底怎么算？,reply,bilibili:489007432,玉虚龙宇君的小号,回复 @我是云被占用 :你说是国内代工的那倒是确实~,2025-09-16T20:04:40+08:00,0,0,prepared_food_authenticity,industry,neutral,neutral,echoing,low_risk_discussion,2,0.8,false,认可代工说法，无明确立场,train
S0001,top_liked,bilibili_comment:274617373265,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,bilibili:440144972,刁光斗的美丽传说,"西贝是我见过最勇敢的
带包装热 它不藏
冻一年的羊腿 它也不藏
转基因油还是最便宜的 它还不藏",2025-09-14T11:40:44+08:00,10736,55,prepared_food_authenticity,xibei,question,sarcastic,sarcasm;information_claim,low_risk_discussion,3,1.0,false,反讽西贝使用预制菜、冻肉和转基因油，质疑食材真实性。,train
S1397,random,bilibili_comment:295264055504,bilibili_video:115966767996636,封号斗罗贾国龙：我是如何把时代红利吐出来的？【网络狠人76】,comment,bilibili:147483000,小嘎嘣豆子前传,那个年代总要起飞，拦在在人情社会渠道口起飞的一部分人会以为全靠自己赚来的。,2026-03-12T20:34:18+08:00,2,0,industry_trust,industry,question,neutral,rational_argument,low_risk_discussion,1,0.7,false,讨论时代红利下成功归因，质疑并非全靠自身。,train
S0409,top_replied,bilibili_comment:274643262865,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:478029051,圣像破坏派朱厚熜,回复 @梦中一日醉 :不是，转基因大豆油使用完全合法,2025-09-14T16:28:22+08:00,40,16,food_safety_child_meal,industry,neutral,neutral,information_claim,low_risk_discussion,1,0.8,false,回复他人，陈述转基因大豆油合法使用的事实,train
S1115,random,bilibili_comment:274750020113,bilibili_video:115207514947699,9月16事态升级【罗永浩VS西贝】大卫哥双开巅峰赛！,reply,bilibili:492597697,老蒋无语了,顶，必须顶，希望和它们推塔事件放一起吗骂（保号为紧）,2025-09-15T19:47:57+08:00,4,0,brand_pr_crisis,xibei,support,angry,echoing;meme,low_risk_discussion,3,0.7,false,声援批评西贝，呼吁一起骂，但未直接攻击,train
S0027,top_liked,bilibili_comment:274617089729,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,bilibili:488837597,抠脚大汉一一老马,"开始这个贾老板那么刚，我还以为多有底气呢，至少一半是现做的吧
结果变成自爆了，所谓没有预制菜，是没有他理解的预制菜。
大概是当老板当久了，被下面人夸多了，变傻了吧",2025-09-14T11:37:50+08:00,2722,34,brand_pr_crisis,xibei,question,disappointed,sarcasm;simple_attitude,low_risk_discussion,3,0.9,false,嘲讽西贝老板自爆，预期落空，失望语气,train
S0146,top_liked,bilibili_comment:274594091425,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:19167058,波斯猴纸,老罗的行业信誉 银行信誉都相当的高，没人垮成这样还不跑路的[喜极而泣][喜极而泣][喜极而泣],2025-09-14T03:13:21+08:00,654,2,luoyonghao_persona,luoyonghao,support,positive,simple_attitude,low_risk_discussion,2,0.9,false,正面夸赞罗永浩信誉高,train
S0880,random,bilibili_comment:290113600320,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,reply,bilibili:39466531,炫伸_,回复 @白噪音音 :嘬嘬嘬,2026-01-29T21:45:37+08:00,0,0,meme_offtopic,unclear,neutral,sarcastic,meme,low_risk_discussion,1,0.9,false,拟声词嘬嘬嘬，玩梗或嘲讽，无明显含义。,train
S1304,random,bilibili_comment:274651740945,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:408424552,卖柴火的小女孩,回复 @我是张婧仪的狗 :肯德基，麦当劳，中国区业务早卖给国内企业了[吃瓜],2025-09-14T18:04:57+08:00,0,0,industry_trust,industry,neutral,neutral,information_claim,low_risk_discussion,1,0.8,false,陈述肯德基麦当劳已卖给国内企业，属于信息分享,train
S1319,random,bilibili_comment:276032216864,bilibili_video:115195200477658,西贝连夜召开1.8万人罗永浩作战大会，罗永浩：西贝真正的敌人不是我,reply,bilibili:1729316645,gtmtc,回复 @我是一条小鲤鱼呀 :不太对，萨莉亚其实是加工半成品，吃的多的匹萨和意面基本上都是现做的（酱料除外），以前饼底都是当天现压的，后来节省人工改掉了，烤箱还是有的，微波炉主要是临时加热，主要制作还是烤箱。,2025-09-14T14:37:13+08:00,0,0,prepared_food_authenticity,unclear,neutral,neutral,rational_argument;personal_experience,low_risk_discussion,2,0.9,false,讨论萨莉亚的半成品加工，理性分析，无明确立场。,train
S1089,random,bilibili_comment:276001297520,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:349425442,打小就栽楞,回复 @极蓝烬雪 :不是，1是卖菜切碎了做成馅，和面擀成皮，包成饺子吃。我说的2是预制馅和皮，冻起来，想吃饺子拿出来就包，你知道饺子馅怎么做吗？里面要放油，香油，酱油，醋，盐，然后搅拌均匀，这流程完事再冻起来就是半预制。3是直接冷冻水饺，煮了就能吃，全预制。,2025-09-14T09:15:43+08:00,0,1,prepared_food_authenticity,industry,neutral,neutral,information_claim;rational_argument,low_risk_discussion,2,0.8,false,详细解释预制菜分类，理性分析,train
S0340,top_replied,bilibili_comment:274618136049,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,bilibili:322465555,Mr狗剩儿,西贝什么时候有的，前几年出差全国跑，为啥我没见过，只吃过大米先生，老乡鸡的,2025-09-14T11:49:25+08:00,73,29,other_unclear,xibei,neutral,neutral,information_claim,low_risk_discussion,1,0.8,false,表示没见过西贝门店，质疑其存在,train
S0222,top_liked,bilibili_comment:276247676896,bilibili_video:115213655414090,罗永浩再停战，西贝自杀式公关，预制菜到底怎么算？,comment,bilibili:16484838,吃花椒的喵喵酱y,视频最后跨省那个，我想多提一嘴，真的很多人觉得跨省抓捕，抛去所有前因后果，是真的会有很多人觉得跨省抓捕执法是很正义是没问题的，身边例子，广西桂林一所学校，跟里边的学生闲聊说过这个话题，80%的学生都觉得跨省不是什么问题[喜极而泣]你敢想，这还是读过书受过教育的[笑哭],2025-09-16T20:02:27+08:00,447,38,meme_offtopic,unclear,neutral,neutral,personal_experience;information_claim;simple_attitude,low_risk_discussion,2,0.8,false,讨论跨省抓捕认知，跑题,train
S0217,top_liked,bilibili_comment:287633547649,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,comment,bilibili:637896,KyonR,官方要是真想支持西贝，就应该来一波宣传攻势，全民大科普，解决掉大众对预制菜的误解。,2026-01-26T19:58:03+08:00,454,142,industry_trust,xibei,support,neutral,rational_argument,low_risk_discussion,1,0.8,false,建议官方科普消除误解，理性支持西贝。,train
S0951,random,bilibili_comment:274657126209,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:12712260,大太大尸兄,会不会是因为连中央厨房都没有才这么贵还难吃！？[doge],2025-09-14T19:01:48+08:00,0,0,brand_pr_crisis,xibei,question,sarcastic,questioning;sarcasm,low_risk_discussion,2,0.8,false,质疑西贝没有中央厨房导致贵且难吃，带doge表情表讽刺,train
S0084,top_liked,bilibili_comment:276013459008,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,bilibili:10991341,阿威八式,儿童餐里的西兰花比儿童年龄还大[呲牙],2025-09-14T11:31:53+08:00,1106,6,food_safety_child_meal,xibei,question,sarcastic,sarcasm,low_risk_discussion,2,0.9,false,用西兰花比儿童年龄大讽刺儿童餐分量,train
S0390,top_replied,bilibili_comment:274578096177,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,comment,bilibili:414667366,夏目友人记账,罗永浩这么多年骂战就没输过，从西门子到方舟子从王自如再到现在的西贝。。。哈哈哈哈,2025-09-13T23:03:41+08:00,223,17,luoyonghao_persona,luoyonghao,support,positive,information_claim;simple_attitude;meme,low_risk_discussion,2,0.9,false,列举罗永浩过往骂战经历，赞赏其从未输过。,train
S0249,top_liked,bilibili_comment:275928944768,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:14004530,酸番茄煮鲜汤,飞机预制菜没意见还有一个重点是因为大家都知道天上做饭有亿点难，能吃口热乎的就不错了，就自然接受了,2025-09-13T15:47:39+08:00,394,3,prepared_food_authenticity,industry,neutral,neutral,rational_argument,low_risk_discussion,2,0.8,false,分析飞机上预制菜被接受的原因，理性讨论,train
S0795,source_stratified,bilibili_comment:274697211937,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:87580785,陌上_花开富贵,回复 @仙贝1129 :是苹果手机的母公司,2025-09-15T05:28:19+08:00,0,0,meme_offtopic,unclear,neutral,neutral,meme,low_risk_discussion,1,0.8,false,玩梗跑题，说苹果母公司,train
S1318,random,bilibili_comment:274806182001,bilibili_video:115208504741593,西贝和罗永浩打官司的话谁赢面大？有握手言和的可能吗？,comment,bilibili:1667051,究极猪扒饭,去主打辣味的川菜和湘菜馆比较容易分辨预制菜。之前去的几家说要少辣，正常应该是辣度减少。但是他们出的餐是整体味道都变淡了，十分之寡淡跟水煮菜一样。我就知道他们用的是调料包了，没法只减少辣味，只能少放调料让整个菜都变淡。,2025-09-16T12:59:51+08:00,0,0,prepared_food_authenticity,consumers,neutral,neutral,personal_experience;rational_argument,low_risk_discussion,2,0.9,false,分享辨别预制菜的个人经验，立场中立。,train
S0614,source_stratified,bilibili_comment:274626615921,bilibili_video:115191693968861,罗永浩9月12日西贝门事件直播全程,reply,bilibili:481614865,火力全开ovo,回复 @xcvvzdcc :还不是土鸡蛋[吃瓜][吃瓜][吃瓜][吃瓜]也就10几块的价格,2025-09-14T13:11:39+08:00,0,1,price_value,xibei,question,sarcastic,sarcasm;simple_attitude,low_risk_discussion,2,0.7,false,吐槽土鸡蛋价格只有十几块，暗讽不值,train
S0530,source_stratified,bilibili_comment:276161773504,bilibili_video:115207565220229,罗永浩和西贝吵架，华与华先道歉！,reply,bilibili:489383031,leo二狗,不用看了，已经结束了。罗永浩最新微博意思是被约谈了，到此为止,2025-09-15T21:05:45+08:00,0,0,brand_pr_crisis,luoyonghao,neutral,neutral,information_claim,low_risk_discussion,1,0.8,false,告知事件已结束，罗永浩被约谈，中立陈述,train
S0645,source_stratified,bilibili_comment:275161354129,bilibili_video:115208504741593,西贝和罗永浩打官司的话谁赢面大？有握手言和的可能吗？,comment,bilibili:26233358,土豆涨价2毛8,其实搞中央厨房半成品也没什么，但我不明白为什么自爆？,2025-09-20T12:32:35+08:00,0,0,brand_pr_crisis,xibei,question,neutral,questioning,low_risk_discussion,2,0.8,false,质疑西贝为何自爆，属于公关失误讨论。,train
S1047,random,bilibili_comment:274824476881,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,bilibili:346149384,麦芽糖芳,我看了，也想笑,2025-09-16T17:35:56+08:00,1,0,other_unclear,unclear,neutral,neutral,simple_attitude,low_risk_discussion,1,0.7,false,简单表达笑感，未明确指向具体对象，属模糊态度,train
S0261,top_liked,bilibili_comment:289773425744,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,reply,bilibili:3546747160758844,昂鸠鸠气昂昂,又不是预制菜的问题，是钱的问题,2026-01-26T20:35:18+08:00,374,8,price_value,xibei,question,neutral,simple_attitude,low_risk_discussion,2,0.9,false,评论认为问题在于价格而非预制菜本身，对西贝有轻微质疑。,train
